order_id,customer_id,product_id,channel_id,order_date,quantity,unit_price,discount_pct,shipping_cost,order_status,total_amount
ORD-07723,CUST-0663,PROD-030,CHAN-1,2025-09-21,3,62.99,0.0,0.0,Completed,188.97
ORD-07724,CUST-0071,PROD-013,CHAN-2,2025-09-21,2,41.95,0.0,0.0,Completed,83.9
ORD-07725,CUST-1916,PROD-141,CHAN-4,2025-09-21,1,15.0,0.0,4.99,Returned,19.99
ORD-07726,CUST-0024,PROD-052,CHAN-1,2025-09-21,1,124.0,0.0,0.0,Returned,124.0
ORD-07727,CUST-0001,PROD-007,CHAN-2,2025-09-21,1,49.0,0.05,4.99,Completed,51.54
ORD-07728,CUST-0151,PROD-103,CHAN-2,2025-09-21,3,111.0,0.15,0.0,Completed,283.05
ORD-07729,CUST-0241,PROD-013,CHAN-1,2025-09-22,1,41.95,0.2,4.99,Completed,38.55
ORD-07730,CUST-1260,PROD-007,CHAN-3,2025-09-22,1,49.0,0.0,11.99,Completed,60.99
ORD-07731,CUST-0018,PROD-062,CHAN-2,2025-09-22,1,77.99,0.25,5.99,Completed,64.48
ORD-07732,CUST-0183,PROD-092,CHAN-2,2025-09-22,1,8.0,0.2,8.99,Completed,15.39
ORD-07733,CUST-1639,PROD-010,CHAN-1,2025-09-22,1,32.99,0.0,11.99,Completed,44.98
ORD-07734,CUST-1483,PROD-039,CHAN-2,2025-09-22,4,83.0,0.0,0.0,Completed,332.0
ORD-07735,CUST-1041,PROD-006,CHAN-2,2025-09-22,2,58.0,0.0,0.0,Completed,116.0
ORD-07736,CUST-0051,PROD-017,CHAN-2,2025-09-22,1,28.99,0.0,4.99,Completed,33.98
ORD-07737,CUST-0039,PROD-074,CHAN-3,2025-09-22,1,45.95,0.0,4.99,Completed,50.94
ORD-07738,CUST-0242,PROD-055,CHAN-2,2025-09-22,5,110.99,0.0,0.0,Completed,554.95
ORD-07739,CUST-0724,PROD-058,CHAN-5,2025-09-22,1,86.0,0.05,0.0,Completed,81.7
ORD-07740,CUST-0005,PROD-048,CHAN-1,2025-09-22,1,121.95,0.0,0.0,Completed,121.95
ORD-07741,CUST-0096,PROD-068,CHAN-3,2025-09-22,1,83.95,0.0,0.0,Completed,83.95
ORD-07742,CUST-0394,PROD-015,CHAN-2,2025-09-22,1,65.0,0.0,11.99,Completed,76.99
ORD-07743,CUST-1630,PROD-001,CHAN-2,2025-09-22,1,50.95,0.0,4.99,Completed,55.94
ORD-07744,CUST-0387,PROD-109,CHAN-4,2025-09-22,1,68.99,0.25,11.99,Completed,63.73
ORD-07745,CUST-1144,PROD-013,CHAN-1,2025-09-22,2,41.95,0.15,11.99,Completed,83.3
ORD-07746,CUST-0012,PROD-001,CHAN-1,2025-09-22,1,50.95,0.0,11.99,Completed,62.94
ORD-07747,CUST-0006,PROD-099,CHAN-1,2025-09-23,1,17.95,0.0,11.99,Completed,29.94
ORD-07748,CUST-0068,PROD-040,CHAN-2,2025-09-23,3,106.95,0.15,0.0,Completed,272.72
ORD-07749,CUST-1846,PROD-028,CHAN-5,2025-09-23,1,109.0,0.2,0.0,Completed,87.2
ORD-07750,CUST-0001,PROD-088,CHAN-1,2025-09-23,1,29.99,0.0,8.99,Completed,38.98
ORD-07751,CUST-1617,PROD-094,CHAN-1,2025-09-23,2,24.95,0.15,8.99,Completed,51.41
ORD-07752,CUST-1269,PROD-123,CHAN-2,2025-09-23,2,141.0,0.0,0.0,Returned,282.0
ORD-07753,CUST-0968,PROD-071,CHAN-2,2025-09-24,1,54.99,0.3,4.99,Completed,43.48
ORD-07754,CUST-0290,PROD-149,CHAN-1,2025-09-24,1,11.99,0.3,8.99,Completed,17.38
ORD-07755,CUST-0978,PROD-009,CHAN-2,2025-09-24,1,60.99,0.0,5.99,Completed,66.98
ORD-07756,CUST-0561,PROD-134,CHAN-2,2025-09-24,1,3.99,0.0,11.99,Completed,15.98
ORD-07757,CUST-1849,PROD-016,CHAN-1,2025-09-24,1,25.0,0.0,5.99,Completed,30.99
ORD-07758,CUST-1951,PROD-002,CHAN-2,2025-09-24,1,28.99,0.15,11.99,Completed,36.63
ORD-07759,CUST-0006,PROD-131,CHAN-2,2025-09-24,2,7.95,0.0,8.99,Completed,24.89
ORD-07760,CUST-0054,PROD-087,CHAN-3,2025-09-24,1,34.99,0.0,8.99,Completed,43.98
ORD-07761,CUST-0456,PROD-142,CHAN-3,2025-09-24,1,5.0,0.0,11.99,Completed,16.99
ORD-07762,CUST-0674,PROD-092,CHAN-1,2025-09-24,1,8.0,0.0,4.99,Completed,12.99
ORD-07763,CUST-1918,PROD-135,CHAN-3,2025-09-25,1,13.99,0.0,4.99,Completed,18.98
ORD-07764,CUST-1969,PROD-056,CHAN-1,2025-09-25,1,131.0,0.0,0.0,Completed,131.0
ORD-07765,CUST-1320,PROD-003,CHAN-4,2025-09-25,3,70.99,0.0,0.0,Completed,212.97
ORD-07766,CUST-0001,PROD-122,CHAN-4,2025-09-25,1,178.99,0.4,0.0,Completed,107.39
ORD-07767,CUST-0087,PROD-022,CHAN-1,2025-09-25,2,21.0,0.25,8.99,Completed,40.49
ORD-07768,CUST-0140,PROD-137,CHAN-5,2025-09-25,1,15.0,0.15,8.99,Completed,21.74
ORD-07769,CUST-0338,PROD-047,CHAN-2,2025-09-25,1,82.0,0.25,5.99,Completed,67.49
ORD-07770,CUST-0024,PROD-002,CHAN-1,2025-09-25,3,28.99,0.0,0.0,Completed,86.97
ORD-07771,CUST-0078,PROD-002,CHAN-2,2025-09-25,1,28.99,0.0,8.99,Completed,37.98
ORD-07772,CUST-0005,PROD-058,CHAN-2,2025-09-25,1,86.0,0.0,0.0,Completed,86.0
ORD-07773,CUST-0262,PROD-030,CHAN-2,2025-09-25,2,62.99,0.0,0.0,Completed,125.98
ORD-07774,CUST-0079,PROD-029,CHAN-2,2025-09-25,3,79.0,0.05,0.0,Completed,225.15
ORD-07775,CUST-1469,PROD-035,CHAN-2,2025-09-25,1,102.99,0.0,0.0,Completed,102.99
ORD-07776,CUST-1371,PROD-106,CHAN-1,2025-09-25,1,103.0,0.0,0.0,Completed,103.0
ORD-07777,CUST-0161,PROD-014,CHAN-4,2025-09-25,1,19.0,0.0,8.99,Completed,27.99
ORD-07778,CUST-0029,PROD-121,CHAN-1,2025-09-26,1,156.99,0.0,0.0,Completed,156.99
ORD-07779,CUST-0232,PROD-053,CHAN-1,2025-09-26,1,88.95,0.0,0.0,Completed,88.95
ORD-07780,CUST-0036,PROD-050,CHAN-1,2025-09-26,2,40.0,0.0,0.0,Completed,80.0
ORD-07781,CUST-0203,PROD-031,CHAN-2,2025-09-26,1,100.0,0.15,0.0,Completed,85.0
ORD-07782,CUST-0021,PROD-093,CHAN-1,2025-09-26,1,25.99,0.0,8.99,Completed,34.98
ORD-07783,CUST-0009,PROD-101,CHAN-5,2025-09-26,1,66.0,0.0,4.99,Completed,70.99
ORD-07784,CUST-0332,PROD-030,CHAN-3,2025-09-26,1,62.99,0.0,5.99,Completed,68.98
ORD-07785,CUST-0645,PROD-064,CHAN-1,2025-09-26,1,43.0,0.2,8.99,Completed,43.39
ORD-07786,CUST-0054,PROD-096,CHAN-1,2025-09-27,1,22.99,0.0,4.99,Completed,27.98
ORD-07787,CUST-0096,PROD-012,CHAN-2,2025-09-27,2,63.0,0.3,0.0,Returned,88.2
ORD-07788,CUST-0558,PROD-093,CHAN-2,2025-09-27,1,25.99,0.0,5.99,Completed,31.98
ORD-07789,CUST-0224,PROD-129,CHAN-2,2025-09-27,1,8.99,0.0,8.99,Completed,17.98
ORD-07790,CUST-0366,PROD-017,CHAN-1,2025-09-27,1,28.99,0.25,11.99,Completed,33.73
ORD-07791,CUST-0827,PROD-014,CHAN-1,2025-09-27,3,19.0,0.0,8.99,Completed,65.99
ORD-07792,CUST-0445,PROD-003,CHAN-2,2025-09-27,1,70.99,0.0,11.99,Completed,82.98
ORD-07793,CUST-0418,PROD-040,CHAN-1,2025-09-27,1,106.95,0.25,0.0,Completed,80.21
ORD-07794,CUST-0041,PROD-003,CHAN-1,2025-09-27,5,70.99,0.0,0.0,Completed,354.95
ORD-07795,CUST-0186,PROD-112,CHAN-2,2025-09-28,1,115.0,0.3,0.0,Completed,80.5
ORD-07796,CUST-0021,PROD-013,CHAN-2,2025-09-28,2,41.95,0.0,0.0,Completed,83.9
ORD-07797,CUST-0003,PROD-039,CHAN-1,2025-09-28,1,83.0,0.0,0.0,Completed,83.0
ORD-07798,CUST-0584,PROD-083,CHAN-1,2025-09-28,1,25.99,0.0,8.99,Completed,34.98
ORD-07799,CUST-0276,PROD-150,CHAN-1,2025-09-28,1,7.0,0.05,8.99,Refunded,15.64
ORD-07800,CUST-0224,PROD-002,CHAN-2,2025-09-28,1,28.99,0.0,11.99,Completed,40.98
ORD-07801,CUST-0784,PROD-035,CHAN-2,2025-09-28,1,102.99,0.0,0.0,Completed,102.99
ORD-07802,CUST-1463,PROD-011,CHAN-2,2025-09-28,2,18.95,0.0,5.99,Completed,43.89
ORD-07803,CUST-0393,PROD-019,CHAN-5,2025-09-28,1,35.95,0.0,8.99,Completed,44.94
ORD-07804,CUST-1736,PROD-005,CHAN-1,2025-09-28,1,30.99,0.2,11.99,Completed,36.78
ORD-07805,CUST-0001,PROD-012,CHAN-1,2025-09-28,4,63.0,0.0,0.0,Completed,252.0
ORD-07806,CUST-0966,PROD-001,CHAN-1,2025-09-28,1,50.95,0.0,8.99,Completed,59.94
ORD-07807,CUST-0182,PROD-104,CHAN-2,2025-09-28,1,72.99,0.4,4.99,Completed,48.78
ORD-07808,CUST-0510,PROD-061,CHAN-1,2025-09-28,1,67.0,0.0,11.99,Completed,78.99
ORD-07809,CUST-0003,PROD-052,CHAN-2,2025-09-28,2,124.0,0.4,0.0,Completed,148.8
ORD-07810,CUST-0039,PROD-030,CHAN-1,2025-09-29,1,62.99,0.0,5.99,Completed,68.98
ORD-07811,CUST-1286,PROD-088,CHAN-4,2025-09-29,4,29.99,0.3,0.0,Completed,83.97
ORD-07812,CUST-1001,PROD-014,CHAN-1,2025-09-29,1,19.0,0.0,4.99,Completed,23.99
ORD-07813,CUST-1968,PROD-027,CHAN-1,2025-09-29,3,54.0,0.25,0.0,Completed,121.5
ORD-07814,CUST-0168,PROD-071,CHAN-2,2025-09-29,2,54.99,0.0,0.0,Completed,109.98
ORD-07815,CUST-1180,PROD-105,CHAN-2,2025-09-29,1,71.0,0.0,5.99,Completed,76.99
ORD-07816,CUST-0682,PROD-105,CHAN-1,2025-09-29,1,71.0,0.0,4.99,Completed,75.99
ORD-07817,CUST-0127,PROD-046,CHAN-1,2025-09-29,2,36.99,0.05,4.99,Completed,75.27
ORD-07818,CUST-0017,PROD-004,CHAN-1,2025-09-29,1,47.99,0.0,4.99,Completed,52.98
ORD-07819,CUST-0081,PROD-022,CHAN-4,2025-09-29,2,21.0,0.0,8.99,Completed,50.99
ORD-07820,CUST-1302,PROD-050,CHAN-3,2025-09-29,2,40.0,0.0,0.0,Completed,80.0
ORD-07821,CUST-1759,PROD-002,CHAN-1,2025-09-30,1,28.99,0.0,8.99,Refunded,37.98
ORD-07822,CUST-1641,PROD-055,CHAN-1,2025-09-30,1,110.99,0.15,0.0,Completed,94.34
ORD-07823,CUST-1212,PROD-130,CHAN-2,2025-09-30,2,5.95,0.0,5.99,Completed,17.89
ORD-07824,CUST-0107,PROD-034,CHAN-3,2025-09-30,2,65.99,0.0,0.0,Completed,131.98
ORD-07825,CUST-0728,PROD-002,CHAN-1,2025-09-30,1,28.99,0.0,11.99,Completed,40.98
ORD-07826,CUST-0476,PROD-044,CHAN-4,2025-09-30,1,66.0,0.0,5.99,Completed,71.99
ORD-07827,CUST-0087,PROD-006,CHAN-3,2025-09-30,1,58.0,0.0,5.99,Completed,63.99
ORD-07828,CUST-0645,PROD-048,CHAN-1,2025-09-30,1,121.95,0.0,0.0,Completed,121.95
ORD-07829,CUST-0159,PROD-021,CHAN-2,2025-09-30,1,39.0,0.0,11.99,Completed,50.99
ORD-07830,CUST-1838,PROD-110,CHAN-2,2025-09-30,1,35.95,0.15,5.99,Completed,36.55
ORD-07831,CUST-0700,PROD-003,CHAN-5,2025-10-01,1,70.99,0.1,5.99,Completed,69.88
ORD-07832,CUST-1552,PROD-141,CHAN-2,2025-10-01,1,15.0,0.1,5.99,Completed,19.49
ORD-07833,CUST-0459,PROD-054,CHAN-2,2025-10-01,1,109.0,0.2,0.0,Completed,87.2
ORD-07834,CUST-0270,PROD-128,CHAN-5,2025-10-01,1,5.95,0.0,8.99,Completed,14.94
ORD-07835,CUST-1379,PROD-005,CHAN-3,2025-10-01,1,30.99,0.0,5.99,Completed,36.98
ORD-07836,CUST-1790,PROD-072,CHAN-1,2025-10-01,1,35.95,0.0,5.99,Completed,41.94
ORD-07837,CUST-0052,PROD-069,CHAN-3,2025-10-01,2,71.0,0.0,0.0,Completed,142.0
ORD-07838,CUST-1233,PROD-091,CHAN-5,2025-10-01,2,13.0,0.0,4.99,Completed,30.99
ORD-07839,CUST-0040,PROD-094,CHAN-1,2025-10-01,5,24.95,0.05,0.0,Completed,118.51
ORD-07840,CUST-0159,PROD-014,CHAN-1,2025-10-01,1,19.0,0.0,4.99,Completed,23.99
ORD-07841,CUST-0011,PROD-137,CHAN-1,2025-10-01,1,15.0,0.0,5.99,Completed,20.99
ORD-07842,CUST-0003,PROD-011,CHAN-1,2025-10-01,1,18.95,0.0,11.99,Completed,30.94
ORD-07843,CUST-0073,PROD-001,CHAN-1,2025-10-02,2,50.95,0.0,0.0,Completed,101.9
ORD-07844,CUST-0232,PROD-014,CHAN-1,2025-10-02,1,19.0,0.0,5.99,Completed,24.99
ORD-07845,CUST-0093,PROD-060,CHAN-5,2025-10-02,1,51.99,0.35,5.99,Completed,39.78
ORD-07846,CUST-0025,PROD-007,CHAN-1,2025-10-02,1,49.0,0.0,8.99,Completed,57.99
ORD-07847,CUST-0287,PROD-129,CHAN-1,2025-10-02,1,8.99,0.0,5.99,Completed,14.98
ORD-07848,CUST-0964,PROD-005,CHAN-1,2025-10-02,1,30.99,0.0,11.99,Completed,42.98
ORD-07849,CUST-0001,PROD-096,CHAN-1,2025-10-02,1,22.99,0.0,4.99,Completed,27.98
ORD-07850,CUST-0896,PROD-011,CHAN-1,2025-10-02,1,18.95,0.0,5.99,Completed,24.94
ORD-07851,CUST-1313,PROD-075,CHAN-1,2025-10-02,2,118.99,0.25,0.0,Completed,178.48
ORD-07852,CUST-0798,PROD-150,CHAN-1,2025-10-03,2,7.0,0.15,11.99,Completed,23.89
ORD-07853,CUST-0242,PROD-121,CHAN-1,2025-10-03,1,156.99,0.4,0.0,Completed,94.19
ORD-07854,CUST-1293,PROD-100,CHAN-1,2025-10-04,1,38.95,0.0,5.99,Completed,44.94
ORD-07855,CUST-0165,PROD-001,CHAN-1,2025-10-04,1,50.95,0.0,8.99,Completed,59.94
ORD-07856,CUST-0503,PROD-013,CHAN-1,2025-10-04,3,41.95,0.0,0.0,Completed,125.85
ORD-07857,CUST-0013,PROD-068,CHAN-3,2025-10-04,1,83.95,0.0,0.0,Returned,83.95
ORD-07858,CUST-0042,PROD-050,CHAN-2,2025-10-04,1,40.0,0.3,5.99,Completed,33.99
ORD-07859,CUST-0422,PROD-136,CHAN-1,2025-10-04,2,4.0,0.0,8.99,Completed,16.99
ORD-07860,CUST-0050,PROD-022,CHAN-1,2025-10-04,1,21.0,0.0,4.99,Completed,25.99
ORD-07861,CUST-1116,PROD-003,CHAN-1,2025-10-04,1,70.99,0.0,8.99,Returned,79.98
ORD-07862,CUST-0010,PROD-087,CHAN-2,2025-10-04,2,34.99,0.0,11.99,Completed,81.97
ORD-07863,CUST-0481,PROD-039,CHAN-1,2025-10-04,1,83.0,0.0,0.0,Completed,83.0
ORD-07864,CUST-0240,PROD-142,CHAN-4,2025-10-04,3,5.0,0.2,4.99,Completed,16.99
ORD-07865,CUST-0142,PROD-022,CHAN-3,2025-10-04,2,21.0,0.35,8.99,Completed,36.29
ORD-07866,CUST-0786,PROD-013,CHAN-3,2025-10-04,1,41.95,0.0,8.99,Completed,50.94
ORD-07867,CUST-0243,PROD-112,CHAN-1,2025-10-04,1,115.0,0.0,0.0,Completed,115.0
ORD-07868,CUST-0270,PROD-053,CHAN-1,2025-10-05,1,88.95,0.0,0.0,Completed,88.95
ORD-07869,CUST-0425,PROD-037,CHAN-3,2025-10-05,1,60.95,0.0,8.99,Completed,69.94
ORD-07870,CUST-1437,PROD-026,CHAN-2,2025-10-05,1,36.95,0.2,8.99,Completed,38.55
ORD-07871,CUST-0036,PROD-087,CHAN-1,2025-10-05,4,34.99,0.1,0.0,Completed,125.96
ORD-07872,CUST-0032,PROD-122,CHAN-2,2025-10-05,1,178.99,0.0,0.0,Completed,178.99
ORD-07873,CUST-0007,PROD-021,CHAN-1,2025-10-05,1,39.0,0.0,4.99,Returned,43.99
ORD-07874,CUST-0414,PROD-075,CHAN-3,2025-10-05,1,118.99,0.0,0.0,Completed,118.99
ORD-07875,CUST-0051,PROD-018,CHAN-3,2025-10-05,1,83.95,0.0,0.0,Completed,83.95
ORD-07876,CUST-0580,PROD-001,CHAN-1,2025-10-05,1,50.95,0.0,4.99,Completed,55.94
ORD-07877,CUST-0256,PROD-037,CHAN-2,2025-10-05,1,60.95,0.35,11.99,Completed,51.61
ORD-07878,CUST-0078,PROD-070,CHAN-2,2025-10-05,1,91.99,0.0,0.0,Refunded,91.99
ORD-07879,CUST-0690,PROD-058,CHAN-1,2025-10-05,2,86.0,0.0,0.0,Completed,172.0
ORD-07880,CUST-0361,PROD-008,CHAN-2,2025-10-05,1,38.99,0.0,4.99,Completed,43.98
ORD-07881,CUST-1599,PROD-082,CHAN-1,2025-10-05,1,22.0,0.0,4.99,Completed,26.99
ORD-07882,CUST-1306,PROD-107,CHAN-1,2025-10-05,1,53.0,0.1,11.99,Returned,59.69
ORD-07883,CUST-0808,PROD-078,CHAN-1,2025-10-05,1,9.99,0.35,4.99,Completed,11.48
ORD-07884,CUST-0077,PROD-012,CHAN-1,2025-10-05,1,63.0,0.35,5.99,Completed,46.94
ORD-07885,CUST-1117,PROD-038,CHAN-1,2025-10-05,2,83.99,0.0,0.0,Completed,167.98
ORD-07886,CUST-0003,PROD-095,CHAN-2,2025-10-06,1,18.95,0.0,8.99,Completed,27.94
ORD-07887,CUST-0035,PROD-115,CHAN-2,2025-10-06,1,166.95,0.0,0.0,Completed,166.95
ORD-07888,CUST-1466,PROD-020,CHAN-1,2025-10-06,1,25.0,0.0,8.99,Completed,33.99
ORD-07889,CUST-0666,PROD-020,CHAN-1,2025-10-06,1,25.0,0.0,11.99,Completed,36.99
ORD-07890,CUST-0575,PROD-111,CHAN-2,2025-10-06,1,27.99,0.0,5.99,Completed,33.98
ORD-07891,CUST-0003,PROD-120,CHAN-1,2025-10-06,1,158.0,0.25,0.0,Completed,118.5
ORD-07892,CUST-1580,PROD-098,CHAN-2,2025-10-06,2,30.99,0.0,11.99,Completed,73.97
ORD-07893,CUST-1603,PROD-099,CHAN-2,2025-10-06,1,17.95,0.15,8.99,Completed,24.25
ORD-07894,CUST-0019,PROD-034,CHAN-1,2025-10-06,1,65.99,0.0,11.99,Completed,77.98
ORD-07895,CUST-0668,PROD-005,CHAN-1,2025-10-06,1,30.99,0.1,8.99,Completed,36.88
ORD-07896,CUST-0108,PROD-028,CHAN-4,2025-10-06,2,109.0,0.35,0.0,Completed,141.7
ORD-07897,CUST-0113,PROD-007,CHAN-2,2025-10-06,1,49.0,0.35,11.99,Completed,43.84
ORD-07898,CUST-0297,PROD-009,CHAN-1,2025-10-06,1,60.99,0.0,5.99,Completed,66.98
ORD-07899,CUST-0257,PROD-093,CHAN-3,2025-10-06,1,25.99,0.2,4.99,Completed,25.78
ORD-07900,CUST-1087,PROD-148,CHAN-2,2025-10-06,2,15.0,0.0,11.99,Completed,41.99
ORD-07901,CUST-1550,PROD-019,CHAN-1,2025-10-06,4,35.95,0.0,0.0,Completed,143.8
ORD-07902,CUST-0308,PROD-092,CHAN-3,2025-10-07,1,8.0,0.05,5.99,Completed,13.59
ORD-07903,CUST-0396,PROD-044,CHAN-1,2025-10-07,1,66.0,0.0,4.99,Completed,70.99
ORD-07904,CUST-0400,PROD-004,CHAN-1,2025-10-07,1,47.99,0.0,8.99,Completed,56.98
ORD-07905,CUST-0793,PROD-114,CHAN-2,2025-10-07,1,21.0,0.0,5.99,Completed,26.99
ORD-07906,CUST-1982,PROD-001,CHAN-1,2025-10-07,1,50.95,0.0,5.99,Completed,56.94
ORD-07907,CUST-0138,PROD-010,CHAN-1,2025-10-07,1,32.99,0.0,5.99,Completed,38.98
ORD-07908,CUST-0333,PROD-024,CHAN-2,2025-10-07,1,39.0,0.0,5.99,Completed,44.99
ORD-07909,CUST-0030,PROD-098,CHAN-2,2025-10-07,1,30.99,0.0,0.0,Cancelled,0.0
ORD-07910,CUST-0024,PROD-095,CHAN-2,2025-10-07,1,18.95,0.0,5.99,Completed,24.94
ORD-07911,CUST-0096,PROD-033,CHAN-2,2025-10-07,2,63.99,0.1,0.0,Completed,115.18
ORD-07912,CUST-0424,PROD-013,CHAN-1,2025-10-08,1,41.95,0.25,11.99,Completed,43.45
ORD-07913,CUST-0637,PROD-006,CHAN-2,2025-10-08,1,58.0,0.0,8.99,Completed,66.99
ORD-07914,CUST-0097,PROD-067,CHAN-2,2025-10-08,1,95.99,0.0,0.0,Completed,95.99
ORD-07915,CUST-1495,PROD-072,CHAN-1,2025-10-08,2,35.95,0.1,5.99,Completed,70.7
ORD-07916,CUST-0889,PROD-094,CHAN-2,2025-10-08,1,24.95,0.1,8.99,Completed,31.45
ORD-07917,CUST-0131,PROD-064,CHAN-1,2025-10-08,2,43.0,0.0,0.0,Completed,86.0
ORD-07918,CUST-0152,PROD-060,CHAN-2,2025-10-08,1,51.99,0.0,4.99,Completed,56.98
ORD-07919,CUST-0889,PROD-059,CHAN-1,2025-10-08,1,58.99,0.4,4.99,Completed,40.38
ORD-07920,CUST-1254,PROD-117,CHAN-1,2025-10-08,1,27.99,0.0,11.99,Completed,39.98
ORD-07921,CUST-0079,PROD-132,CHAN-1,2025-10-09,1,8.0,0.3,11.99,Completed,17.59
ORD-07922,CUST-0029,PROD-080,CHAN-3,2025-10-09,1,20.95,0.0,8.99,Completed,29.94
ORD-07923,CUST-0016,PROD-052,CHAN-1,2025-10-09,1,124.0,0.0,0.0,Cancelled,0.0
ORD-07924,CUST-1446,PROD-114,CHAN-5,2025-10-09,1,21.0,0.35,8.99,Completed,22.64
ORD-07925,CUST-0087,PROD-089,CHAN-1,2025-10-09,1,5.99,0.3,5.99,Completed,10.18
ORD-07926,CUST-0063,PROD-136,CHAN-2,2025-10-09,1,4.0,0.0,8.99,Completed,12.99
ORD-07927,CUST-0008,PROD-106,CHAN-3,2025-10-09,1,103.0,0.0,0.0,Completed,103.0
ORD-07928,CUST-0035,PROD-035,CHAN-2,2025-10-09,3,102.99,0.0,0.0,Completed,308.97
ORD-07929,CUST-0025,PROD-040,CHAN-1,2025-10-10,1,106.95,0.0,0.0,Completed,106.95
ORD-07930,CUST-0036,PROD-105,CHAN-1,2025-10-10,1,71.0,0.25,5.99,Completed,59.24
ORD-07931,CUST-0193,PROD-112,CHAN-2,2025-10-10,1,115.0,0.0,0.0,Completed,115.0
ORD-07932,CUST-0005,PROD-046,CHAN-1,2025-10-10,1,36.99,0.0,11.99,Completed,48.98
ORD-07933,CUST-1074,PROD-004,CHAN-5,2025-10-10,1,47.99,0.0,5.99,Completed,53.98
ORD-07934,CUST-0012,PROD-016,CHAN-2,2025-10-10,1,25.0,0.0,11.99,Completed,36.99
ORD-07935,CUST-0883,PROD-021,CHAN-1,2025-10-11,2,39.0,0.2,5.99,Completed,68.39
ORD-07936,CUST-1712,PROD-058,CHAN-3,2025-10-11,1,86.0,0.0,0.0,Completed,86.0
ORD-07937,CUST-0071,PROD-017,CHAN-4,2025-10-11,1,28.99,0.0,11.99,Returned,40.98
ORD-07938,CUST-0001,PROD-023,CHAN-1,2025-10-11,1,58.95,0.0,11.99,Completed,70.94
ORD-07939,CUST-0254,PROD-017,CHAN-1,2025-10-11,1,28.99,0.3,4.99,Completed,25.28
ORD-07940,CUST-0414,PROD-072,CHAN-1,2025-10-11,2,35.95,0.25,4.99,Completed,58.92
ORD-07941,CUST-0023,PROD-004,CHAN-3,2025-10-11,1,47.99,0.0,11.99,Completed,59.98
ORD-07942,CUST-0223,PROD-135,CHAN-1,2025-10-11,1,13.99,0.1,4.99,Completed,17.58
ORD-07943,CUST-1684,PROD-001,CHAN-2,2025-10-11,1,50.95,0.0,8.99,Completed,59.94
ORD-07944,CUST-0277,PROD-045,CHAN-1,2025-10-12,2,51.0,0.05,0.0,Completed,96.9
ORD-07945,CUST-1649,PROD-003,CHAN-3,2025-10-12,1,70.99,0.0,8.99,Returned,79.98
ORD-07946,CUST-0006,PROD-137,CHAN-2,2025-10-12,1,15.0,0.0,8.99,Completed,23.99
ORD-07947,CUST-0452,PROD-012,CHAN-2,2025-10-12,1,63.0,0.0,4.99,Completed,67.99
ORD-07948,CUST-1373,PROD-001,CHAN-1,2025-10-12,1,50.95,0.4,11.99,Completed,42.56
ORD-07949,CUST-0009,PROD-134,CHAN-4,2025-10-12,2,3.99,0.0,8.99,Completed,16.97
ORD-07950,CUST-0619,PROD-108,CHAN-1,2025-10-12,1,114.95,0.0,0.0,Completed,114.95
ORD-07951,CUST-0104,PROD-104,CHAN-2,2025-10-12,1,72.99,0.4,5.99,Completed,49.78
ORD-07952,CUST-0049,PROD-063,CHAN-3,2025-10-12,1,96.99,0.0,0.0,Completed,96.99
ORD-07953,CUST-0561,PROD-018,CHAN-2,2025-10-12,1,83.95,0.0,0.0,Completed,83.95
ORD-07954,CUST-0123,PROD-028,CHAN-1,2025-10-12,2,109.0,0.0,0.0,Cancelled,0.0
ORD-07955,CUST-1783,PROD-035,CHAN-1,2025-10-12,1,102.99,0.05,0.0,Completed,97.84
ORD-07956,CUST-0251,PROD-011,CHAN-1,2025-10-13,2,18.95,0.35,8.99,Completed,33.62
ORD-07957,CUST-1089,PROD-103,CHAN-1,2025-10-13,2,111.0,0.35,0.0,Completed,144.3
ORD-07958,CUST-0476,PROD-022,CHAN-3,2025-10-13,5,21.0,0.0,0.0,Completed,105.0
ORD-07959,CUST-1504,PROD-090,CHAN-2,2025-10-13,1,21.0,0.0,11.99,Completed,32.99
ORD-07960,CUST-1308,PROD-037,CHAN-1,2025-10-13,2,60.95,0.0,0.0,Completed,121.9
ORD-07961,CUST-1596,PROD-019,CHAN-2,2025-10-13,1,35.95,0.0,0.0,Cancelled,0.0
ORD-07962,CUST-1706,PROD-070,CHAN-2,2025-10-13,2,91.99,0.0,0.0,Completed,183.98
ORD-07963,CUST-1150,PROD-119,CHAN-4,2025-10-13,1,123.0,0.0,0.0,Completed,123.0
ORD-07964,CUST-0013,PROD-102,CHAN-4,2025-10-13,1,137.0,0.0,0.0,Completed,137.0
ORD-07965,CUST-0001,PROD-017,CHAN-1,2025-10-13,2,28.99,0.0,5.99,Completed,63.97
ORD-07966,CUST-0003,PROD-009,CHAN-3,2025-10-13,1,60.99,0.0,11.99,Completed,72.98
ORD-07967,CUST-0958,PROD-021,CHAN-2,2025-10-13,1,39.0,0.4,5.99,Completed,29.39
ORD-07968,CUST-0082,PROD-028,CHAN-3,2025-10-13,1,109.0,0.0,0.0,Completed,109.0
ORD-07969,CUST-0003,PROD-096,CHAN-1,2025-10-13,3,22.99,0.1,4.99,Refunded,67.06
ORD-07970,CUST-0041,PROD-036,CHAN-1,2025-10-13,1,102.99,0.0,0.0,Refunded,102.99
